item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q214369,"Leonor, Princess of Asturias",http://www.wikidata.org/entity/Q201589,Queen Letizia of Spain,female,"https://en.wikipedia.org/wiki/Leonor,_Princess_of_Asturias"
http://www.wikidata.org/entity/Q19943,Juan Carlos I of Spain,http://www.wikidata.org/entity/Q235128,"Infanta María de las Mercedes, Countess of Barcelona",male,https://en.wikipedia.org/wiki/Juan_Carlos_I
http://www.wikidata.org/entity/Q100307,Oskar of Prussia,http://www.wikidata.org/entity/Q75383555,Armgard Else Helene von Veltheim,male,https://en.wikipedia.org/wiki/Oskar_Prinz_von_Preussen
http://www.wikidata.org/entity/Q95828,"Philipp, Prince of Hohenlohe-Langenburg",http://www.wikidata.org/entity/Q75383564,Princess Charlotte of Croÿ,male,"https://en.wikipedia.org/wiki/Philipp,_Prince_of_Hohenlohe-Langenburg"
http://www.wikidata.org/entity/Q4259487,Prince Gaston d’Orléans,http://www.wikidata.org/entity/Q32595643,Princess Philomena d'Orléans,male,https://en.wikipedia.org/wiki/Prince_Gaston_of_Orl%C3%A9ans_(2009%E2%80%93)
http://www.wikidata.org/entity/Q12495326,Louis de Bourbon,http://www.wikidata.org/entity/Q3296460,María Margarita Vargas Santaella,male,"https://en.wikipedia.org/wiki/Prince_Louis,_Duke_of_Burgundy"
http://www.wikidata.org/entity/Q72937,"Kraft, Prince of Hohenlohe-Langenburg",http://www.wikidata.org/entity/Q240317,Princess Margarita of Greece and Denmark,male,"https://en.wikipedia.org/wiki/Kraft,_Prince_of_Hohenlohe-Langenburg"
http://www.wikidata.org/entity/Q24005341,Princess Mafalda of Hesse and by Rhine,http://www.wikidata.org/entity/Q4164797,Princess Tatiana of Sayn-Wittgenstein-Berleburg,female,https://en.wikipedia.org/wiki/Mafalda_von_Hessen
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,http://www.wikidata.org/entity/Q36812,"William, Prince of Wales",male,https://en.wikipedia.org/wiki/Prince_George_of_Wales
http://www.wikidata.org/entity/Q237165,"Infanta Margarita, Duchess of Soria",http://www.wikidata.org/entity/Q235128,"Infanta María de las Mercedes, Countess of Barcelona",female,"https://en.wikipedia.org/wiki/Infanta_Margarita,_Duchess_of_Soria"
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,http://www.wikidata.org/entity/Q36812,"William, Prince of Wales",female,https://en.wikipedia.org/wiki/Princess_Charlotte_of_Wales_(born_2015)
http://www.wikidata.org/entity/Q16999217,Eugénie de Bourbon,http://www.wikidata.org/entity/Q3296460,María Margarita Vargas Santaella,female,https://en.wikipedia.org/wiki/Eugenia_de_Borb%C3%B3n
http://www.wikidata.org/entity/Q1871533,Louis Alphonse de Bourbon,http://www.wikidata.org/entity/Q603075,"Prince Alfonso de Bourbon, Duke of Cádiz",male,https://en.wikipedia.org/wiki/Louis_Alphonse_de_Bourbon
http://www.wikidata.org/entity/Q847010,Infanta Sofía of Spain,http://www.wikidata.org/entity/Q201589,Queen Letizia of Spain,female,https://en.wikipedia.org/wiki/Infanta_Sof%C3%ADa_of_Spain
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,http://www.wikidata.org/entity/Q36812,"William, Prince of Wales",male,https://en.wikipedia.org/wiki/Prince_Louis_of_Wales
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta",http://www.wikidata.org/entity/Q724825,Prince Michael of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Olga_of_Savoy-Aosta
http://www.wikidata.org/entity/Q452039,"Prince Amedeo, 5th Duke of Aosta",http://www.wikidata.org/entity/Q236770,"Princess Irene, Duchess of Aosta",male,"https://en.wikipedia.org/wiki/Prince_Amedeo,_Duke_of_Aosta_(1943%E2%80%932021)"
http://www.wikidata.org/entity/Q564226,Lennart Bernadotte,http://www.wikidata.org/entity/Q235438,Grand Duchess Maria Pavlovna of Russia,male,https://en.wikipedia.org/wiki/Lennart_Bernadotte
http://www.wikidata.org/entity/Q1913939,"Prince Maximilian, Margrave of Baden",http://www.wikidata.org/entity/Q255382,Princess Theodora of Greece and Denmark,male,"https://en.wikipedia.org/wiki/Maximilian,_Margrave_of_Baden"
http://www.wikidata.org/entity/Q2057996,Princess Luisa Maria of Belgium,http://www.wikidata.org/entity/Q379479,"Prince Lorenz, Archduke of Austria-Este",female,https://en.wikipedia.org/wiki/Princess_Luisa_Maria_of_Belgium
http://www.wikidata.org/entity/Q2071496,"Prince Amedeo, Hereditary Archduke of Austria-Este",http://www.wikidata.org/entity/Q379479,"Prince Lorenz, Archduke of Austria-Este",male,https://en.wikipedia.org/wiki/Prince_Amedeo_of_Belgium
http://www.wikidata.org/entity/Q13091129,Princess Alexandra of Greece,http://www.wikidata.org/entity/Q724825,Prince Michael of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Greece_(born_1968)
http://www.wikidata.org/entity/Q1753485,Nicholas de Roumanie,http://www.wikidata.org/entity/Q2423576,Princess Elena of Romania,male,https://en.wikipedia.org/wiki/Nicholas_Medforth-Mills
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,http://www.wikidata.org/entity/Q236196,Princess Cecilie of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Johanna_of_Hesse_and_by_Rhine
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,http://www.wikidata.org/entity/Q1894917,"Princess Margaret, Hereditary Grand Duchess of Hesse and by Rhine",female,https://en.wikipedia.org/wiki/Princess_Johanna_of_Hesse_and_by_Rhine
http://www.wikidata.org/entity/Q3232528,Irene Urdangarin y de Borbón,http://www.wikidata.org/entity/Q230580,Infanta Cristina of Spain,female,"https://en.wikipedia.org/wiki/Irene_Urdangarin_y_Borb%C3%B3n,_Grandee_of_Spain"
http://www.wikidata.org/entity/Q50220539,Prince Stefan of Serbia,http://www.wikidata.org/entity/Q61855462,"Danica, Hereditary Princess of Serbia",male,https://en.wikipedia.org/wiki/Prince_Stefan_of_Yugoslavia
http://www.wikidata.org/entity/Q75317760,Jaime de Borbón-Dos Sicilias y Landaluce y Melgarejo,http://www.wikidata.org/entity/Q65031050,Sofía Landaluce y Melgarejo,male,"https://en.wikipedia.org/wiki/Prince_Jaime,_Duke_of_Noto"
http://www.wikidata.org/entity/Q3077944,Savannah Phillips,http://www.wikidata.org/entity/Q344908,Peter Phillips,female,https://en.wikipedia.org/wiki/Savannah_Phillips
http://www.wikidata.org/entity/Q62938826,Prince Archie of Sussex,http://www.wikidata.org/entity/Q3304418,"Meghan, Duchess of Sussex",male,https://en.wikipedia.org/wiki/Prince_Archie_of_Sussex
http://www.wikidata.org/entity/Q28536747,Mia Tindall,http://www.wikidata.org/entity/Q147663,Zara Tindall,female,https://en.wikipedia.org/wiki/Mia_Tindall
http://www.wikidata.org/entity/Q63676181,Lena Tindall,http://www.wikidata.org/entity/Q147663,Zara Tindall,female,https://en.wikipedia.org/wiki/Lena_Tindall
http://www.wikidata.org/entity/Q106153177,Lucas Tindall,http://www.wikidata.org/entity/Q147663,Zara Tindall,male,https://en.wikipedia.org/wiki/Lucas_Tindall
http://www.wikidata.org/entity/Q105597990,August Brooksbank,http://www.wikidata.org/entity/Q165709,Princess Eugenie of York,male,https://en.wikipedia.org/wiki/August_Brooksbank
http://www.wikidata.org/entity/Q107125551,Princess Lilibet of Sussex,http://www.wikidata.org/entity/Q3304418,"Meghan, Duchess of Sussex",female,https://en.wikipedia.org/wiki/Princess_Lilibet_of_Sussex
http://www.wikidata.org/entity/Q3232562,Victoria de Marichalar y Borbón,http://www.wikidata.org/entity/Q54386,"Infanta Elena, Duchess of Lugo",female,https://en.wikipedia.org/wiki/Victoria_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q6757730,"Marco Torlonia, 6th Prince of Civitella-Cesi",http://www.wikidata.org/entity/Q269493,Infanta Beatriz of Spain,male,"https://en.wikipedia.org/wiki/Marco_Torlonia,_6th_Prince_of_Civitella-Cesi"
http://www.wikidata.org/entity/Q3424937,Princess Margarita of Baden,http://www.wikidata.org/entity/Q255382,Princess Theodora of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Margarita_of_Baden
http://www.wikidata.org/entity/Q6049946,Olimpia Torlonia,http://www.wikidata.org/entity/Q269493,Infanta Beatriz of Spain,female,https://en.wikipedia.org/wiki/Olimpia_Torlonia
http://www.wikidata.org/entity/Q75384169,Princess Beatrix of Hohenlohe-Langenburg,http://www.wikidata.org/entity/Q240317,Princess Margarita of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Beatrix_of_Hohenlohe-Langenburg
http://www.wikidata.org/entity/Q5921597,Isla Phillips,http://www.wikidata.org/entity/Q344908,Peter Phillips,female,https://en.wikipedia.org/wiki/Isla_Phillips
http://www.wikidata.org/entity/Q3239518,Felipe de Marichalar y Borbón,http://www.wikidata.org/entity/Q54386,"Infanta Elena, Duchess of Lugo",male,https://en.wikipedia.org/wiki/Felipe_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q71582125,"Princess Olympia, Princess Napoléon",http://www.wikidata.org/entity/Q75294377,Count Riprand of Arco-Zinneberg,female,"https://en.wikipedia.org/wiki/Olympia,_Princess_Napol%C3%A9on"
http://www.wikidata.org/entity/Q43274,Charles III,http://www.wikidata.org/entity/Q9682,Elizabeth II,male,https://en.wikipedia.org/wiki/Charles_III
http://www.wikidata.org/entity/Q3232562,Victoria de Marichalar y Borbón,http://www.wikidata.org/entity/Q726890,Jaime de Marichalar,female,https://en.wikipedia.org/wiki/Victoria_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q17502451,"Duke Wilhelm, Duke of Württemberg",http://www.wikidata.org/entity/Q75323778,"Duchess Marie, Hereditary Duchess of Württemberg",male,"https://en.wikipedia.org/wiki/Wilhelm,_Duke_of_W%C3%BCrttemberg"
http://www.wikidata.org/entity/Q62385,"Duke Carl, Duke of Württemberg",http://www.wikidata.org/entity/Q84971,"Duchess Rosa, Duchess of Württemberg",male,"https://en.wikipedia.org/wiki/Carl,_Duke_of_W%C3%BCrttemberg"
http://www.wikidata.org/entity/Q3239518,Felipe de Marichalar y Borbón,http://www.wikidata.org/entity/Q726890,Jaime de Marichalar,male,https://en.wikipedia.org/wiki/Felipe_de_Marichalar_y_Borb%C3%B3n
http://www.wikidata.org/entity/Q151754,"Anne, Princess Royal",http://www.wikidata.org/entity/Q9682,Elizabeth II,female,"https://en.wikipedia.org/wiki/Anne,_Princess_Royal"
http://www.wikidata.org/entity/Q2825469,Adélaïde de Clermont-Tonnerre,http://www.wikidata.org/entity/Q75293812,Gilonne Boulay de la Meurthe,female,https://en.wikipedia.org/wiki/Ad%C3%A9la%C3%AFde_de_Clermont-Tonnerre
http://www.wikidata.org/entity/Q131934987,Q131934987,http://www.wikidata.org/entity/Q165657,Princess Beatrice of York,female,https://en.wikipedia.org/wiki/Athena_Mapelli_Mozzi
http://www.wikidata.org/entity/Q108703114,Sienna Mapelli Mozzi,http://www.wikidata.org/entity/Q165657,Princess Beatrice of York,female,https://en.wikipedia.org/wiki/Sienna_Mapelli_Mozzi
http://www.wikidata.org/entity/Q119133052,Ernest Brooksbank,http://www.wikidata.org/entity/Q165709,Princess Eugenie of York,male,https://en.wikipedia.org/wiki/Ernest_Brooksbank
http://www.wikidata.org/entity/Q17502451,"Duke Wilhelm, Duke of Württemberg",http://www.wikidata.org/entity/Q75167,"Duke Friedrich, Hereditary Duke of Württemberg",male,"https://en.wikipedia.org/wiki/Wilhelm,_Duke_of_W%C3%BCrttemberg"
http://www.wikidata.org/entity/Q75976254,Princess Paulina of Hesse and by Rhine,http://www.wikidata.org/entity/Q71778,"Prince Donatus, Landgrave of Hesse",female,https://en.wikipedia.org/wiki/Princess_Paulina_of_Hesse
http://www.wikidata.org/entity/Q153330,Andrew Mountbatten-Windsor,http://www.wikidata.org/entity/Q9682,Elizabeth II,male,https://en.wikipedia.org/wiki/Andrew_Mountbatten-Windsor
http://www.wikidata.org/entity/Q2825469,Adélaïde de Clermont-Tonnerre,http://www.wikidata.org/entity/Q33104541,Renaud de Clermont-Tonnerre,female,https://en.wikipedia.org/wiki/Ad%C3%A9la%C3%AFde_de_Clermont-Tonnerre
http://www.wikidata.org/entity/Q75976254,Princess Paulina of Hesse and by Rhine,http://www.wikidata.org/entity/Q75976238,Floria-Franziska Gräfin von Faber-Castell,female,https://en.wikipedia.org/wiki/Princess_Paulina_of_Hesse
http://www.wikidata.org/entity/Q154920,"Prince Edward, Duke of Edinburgh",http://www.wikidata.org/entity/Q9682,Elizabeth II,male,"https://en.wikipedia.org/wiki/Prince_Edward,_Duke_of_Edinburgh"
http://www.wikidata.org/entity/Q4259487,Prince Gaston d’Orléans,http://www.wikidata.org/entity/Q592349,Prince Jean d'Orléans,male,https://en.wikipedia.org/wiki/Prince_Gaston_of_Orl%C3%A9ans_(2009%E2%80%93)
http://www.wikidata.org/entity/Q71582125,"Princess Olympia, Princess Napoléon",http://www.wikidata.org/entity/Q21198012,Archduchess Maria Béatrice of Austria-Este,female,"https://en.wikipedia.org/wiki/Olympia,_Princess_Napol%C3%A9on"
http://www.wikidata.org/entity/Q16999217,Eugénie de Bourbon,http://www.wikidata.org/entity/Q1871533,Louis Alphonse de Bourbon,female,https://en.wikipedia.org/wiki/Eugenia_de_Borb%C3%B3n
http://www.wikidata.org/entity/Q12495326,Louis de Bourbon,http://www.wikidata.org/entity/Q1871533,Louis Alphonse de Bourbon,male,"https://en.wikipedia.org/wiki/Prince_Louis,_Duke_of_Burgundy"
http://www.wikidata.org/entity/Q2057996,Princess Luisa Maria of Belgium,http://www.wikidata.org/entity/Q170194,"Princess Astrid, Archduchess of Austria-Este",female,https://en.wikipedia.org/wiki/Princess_Luisa_Maria_of_Belgium
http://www.wikidata.org/entity/Q2071496,"Prince Amedeo, Hereditary Archduke of Austria-Este",http://www.wikidata.org/entity/Q170194,"Princess Astrid, Archduchess of Austria-Este",male,https://en.wikipedia.org/wiki/Prince_Amedeo_of_Belgium
http://www.wikidata.org/entity/Q167423,Alexandra of Yugoslavia,http://www.wikidata.org/entity/Q240442,Aspasia Manos,female,https://en.wikipedia.org/wiki/Alexandra_of_Yugoslavia
http://www.wikidata.org/entity/Q3077944,Savannah Phillips,http://www.wikidata.org/entity/Q455160,Autumn Phillips,female,https://en.wikipedia.org/wiki/Savannah_Phillips
http://www.wikidata.org/entity/Q5921597,Isla Phillips,http://www.wikidata.org/entity/Q455160,Autumn Phillips,female,https://en.wikipedia.org/wiki/Isla_Phillips
http://www.wikidata.org/entity/Q930013,Michael I of Romania,http://www.wikidata.org/entity/Q162177,Helen of Greece and Denmark,male,https://en.wikipedia.org/wiki/Michael_I_of_Romania
http://www.wikidata.org/entity/Q64217,Prince Franz Wilhelm of Prussia,http://www.wikidata.org/entity/Q635489,Prince Karl Franz of Prussia,male,https://en.wikipedia.org/wiki/Franz_Wilhelm_Prinz_von_Preussen
http://www.wikidata.org/entity/Q379479,"Prince Lorenz, Archduke of Austria-Este",http://www.wikidata.org/entity/Q112108,"Robert, Archduke of Austria-Este",male,https://en.wikipedia.org/wiki/Prince_Lorenz_of_Belgium
http://www.wikidata.org/entity/Q3292297,Duchess Marie Thérèse of Württemberg,http://www.wikidata.org/entity/Q84971,"Duchess Rosa, Duchess of Württemberg",female,https://en.wikipedia.org/wiki/Duchess_Marie-Th%C3%A9r%C3%A8se_of_W%C3%BCrttemberg
http://www.wikidata.org/entity/Q72937,"Kraft, Prince of Hohenlohe-Langenburg",http://www.wikidata.org/entity/Q66546,"Gottfried, 8th Prince of Hohenlohe-Langenburg",male,"https://en.wikipedia.org/wiki/Kraft,_Prince_of_Hohenlohe-Langenburg"
http://www.wikidata.org/entity/Q240580,"Infanta Pilar, Duchess of Badajoz",http://www.wikidata.org/entity/Q313857,"Infante Juan, Count of Barcelona",female,"https://en.wikipedia.org/wiki/Infanta_Pilar,_Duchess_of_Badajoz"
http://www.wikidata.org/entity/Q564226,Lennart Bernadotte,http://www.wikidata.org/entity/Q435739,"Prince Wilhelm, Duke of Södermanland",male,https://en.wikipedia.org/wiki/Lennart_Bernadotte
http://www.wikidata.org/entity/Q704310,Infante Alfonso of Spain,http://www.wikidata.org/entity/Q313857,"Infante Juan, Count of Barcelona",male,https://en.wikipedia.org/wiki/Infante_Alfonso_of_Spain
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,http://www.wikidata.org/entity/Q60737,"Georg Donatus, Hereditary Grand Duke of Hesse",female,https://en.wikipedia.org/wiki/Princess_Johanna_of_Hesse_and_by_Rhine
http://www.wikidata.org/entity/Q2354262,Princess Johanna of Hesse and by Rhine,http://www.wikidata.org/entity/Q61270,"Louis, Prince of Hesse and by Rhine",female,https://en.wikipedia.org/wiki/Princess_Johanna_of_Hesse_and_by_Rhine
http://www.wikidata.org/entity/Q6049946,Olimpia Torlonia,http://www.wikidata.org/entity/Q4716439,"Alessandro Torlonia, 5th Prince of Civitella-Cesi",female,https://en.wikipedia.org/wiki/Olimpia_Torlonia
http://www.wikidata.org/entity/Q75384169,Princess Beatrix of Hohenlohe-Langenburg,http://www.wikidata.org/entity/Q66546,"Gottfried, 8th Prince of Hohenlohe-Langenburg",female,https://en.wikipedia.org/wiki/Princess_Beatrix_of_Hohenlohe-Langenburg
http://www.wikidata.org/entity/Q6757730,"Marco Torlonia, 6th Prince of Civitella-Cesi",http://www.wikidata.org/entity/Q4716439,"Alessandro Torlonia, 5th Prince of Civitella-Cesi",male,"https://en.wikipedia.org/wiki/Marco_Torlonia,_6th_Prince_of_Civitella-Cesi"
http://www.wikidata.org/entity/Q451724,"Duchess Diane, Duchess of Württemberg",http://www.wikidata.org/entity/Q538411,Prince Henri d'Orléans,female,"https://en.wikipedia.org/wiki/Diane,_Duchess_of_W%C3%BCrttemberg"
http://www.wikidata.org/entity/Q487309,Paul Ilyinsky,http://www.wikidata.org/entity/Q372954,Grand Duke Dmitri Pavlovich of Russia,male,https://en.wikipedia.org/wiki/Paul_Ilyinsky
http://www.wikidata.org/entity/Q526743,"Infante Carlos, Duke of Calabria",http://www.wikidata.org/entity/Q1333222,"Infante Alfonso, Duke of Calabria",male,"https://en.wikipedia.org/wiki/Infante_Carlos,_Duke_of_Calabria"
http://www.wikidata.org/entity/Q534961,Prince Henri d’Orléans,http://www.wikidata.org/entity/Q538411,Prince Henri d'Orléans,male,"https://en.wikipedia.org/wiki/Henri,_Count_of_Paris_(born_1933)"
http://www.wikidata.org/entity/Q603075,"Prince Alfonso de Bourbon, Duke of Cádiz",http://www.wikidata.org/entity/Q703780,"Infante Jaime, Duke of Segovia",male,"https://en.wikipedia.org/wiki/Alfonso,_Duke_of_Anjou_and_C%C3%A1diz"
http://www.wikidata.org/entity/Q765373,"Archduchess Margherita, Archduchess of Austria-Este",http://www.wikidata.org/entity/Q431121,"Prince Amedeo, 3rd Duke of Aosta",female,"https://en.wikipedia.org/wiki/Margherita,_Archduchess_of_Austria-Este"
http://www.wikidata.org/entity/Q946985,Prince Gonzalo de Bourbon,http://www.wikidata.org/entity/Q703780,"Infante Jaime, Duke of Segovia",male,"https://en.wikipedia.org/wiki/Gonzalo,_Duke_of_Aquitaine"
http://www.wikidata.org/entity/Q1626864,Princess Claude d’Orléans,http://www.wikidata.org/entity/Q538411,Prince Henri d'Orléans,female,https://en.wikipedia.org/wiki/Princess_Claude_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q2072516,Princess Anne d'Orléans,http://www.wikidata.org/entity/Q538411,Prince Henri d'Orléans,female,"https://en.wikipedia.org/wiki/Princess_Anne,_Duchess_of_Calabria"
http://www.wikidata.org/entity/Q7244716,Princess Maria Cristina of Savoy-Aosta,http://www.wikidata.org/entity/Q431121,"Prince Amedeo, 3rd Duke of Aosta",female,https://en.wikipedia.org/wiki/Princess_Maria_Cristina_of_Savoy-Aosta
http://www.wikidata.org/entity/Q2621015,David Chavchavadze,http://www.wikidata.org/entity/Q16028068,Paul Chavchavadze,male,https://en.wikipedia.org/wiki/David_Chavchavadze
http://www.wikidata.org/entity/Q29474202,Luiz Philippe of Orléans-Braganza,http://www.wikidata.org/entity/Q75392818,Ana Maria de Moraes e Carmo,male,https://en.wikipedia.org/wiki/Luiz_Philippe_of_Orl%C3%A9ans-Braganza
http://www.wikidata.org/entity/Q7902792,Prince Henry of Prussia,http://www.wikidata.org/entity/Q233990,Princess Irene of Hesse and by Rhine,male,https://en.wikipedia.org/wiki/Prince_Henry_of_Prussia_(born_1900)
http://www.wikidata.org/entity/Q7902792,Prince Henry of Prussia,http://www.wikidata.org/entity/Q57569,Prince Henry of Prussia,male,https://en.wikipedia.org/wiki/Prince_Henry_of_Prussia_(born_1900)
http://www.wikidata.org/entity/Q29966442,"Princess Maria Chiara, Duchess of Noto",http://www.wikidata.org/entity/Q4994262,"Princess Camilla, Duchess of Castro",female,https://en.wikipedia.org/wiki/Princess_Maria_Chiara_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q9682,Elizabeth II,http://www.wikidata.org/entity/Q280856,George VI,female,https://en.wikipedia.org/wiki/Elizabeth_II
http://www.wikidata.org/entity/Q9682,Elizabeth II,http://www.wikidata.org/entity/Q10633,"Queen Elizabeth, The Queen Mother",female,https://en.wikipedia.org/wiki/Elizabeth_II
http://www.wikidata.org/entity/Q10633,"Queen Elizabeth, The Queen Mother",http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",female,https://en.wikipedia.org/wiki/Queen_Elizabeth_the_Queen_Mother
http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,http://www.wikidata.org/entity/Q335159,"Claude Bowes-Lyon, 14th Earl of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/John_Bowes-Lyon
http://www.wikidata.org/entity/Q115477,Louise Mountbatten,http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,female,https://en.wikipedia.org/wiki/Louise_Mountbatten
http://www.wikidata.org/entity/Q116062,Princess Alice of Battenberg,http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,female,https://en.wikipedia.org/wiki/Princess_Alice_of_Battenberg
http://www.wikidata.org/entity/Q75411,John Bowes-Lyon,http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",male,https://en.wikipedia.org/wiki/John_Bowes-Lyon
http://www.wikidata.org/entity/Q10633,"Queen Elizabeth, The Queen Mother",http://www.wikidata.org/entity/Q238820,"Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne",female,https://en.wikipedia.org/wiki/Queen_Elizabeth_the_Queen_Mother
http://www.wikidata.org/entity/Q115477,Louise Mountbatten,http://www.wikidata.org/entity/Q57658,Princess Victoria of Hesse and by Rhine,female,https://en.wikipedia.org/wiki/Louise_Mountbatten
http://www.wikidata.org/entity/Q117174,"Prince Henry, Duke of Gloucester",http://www.wikidata.org/entity/Q76927,Mary of Teck,male,"https://en.wikipedia.org/wiki/Prince_Henry,_Duke_of_Gloucester"
http://www.wikidata.org/entity/Q117174,"Prince Henry, Duke of Gloucester",http://www.wikidata.org/entity/Q269412,George V,male,"https://en.wikipedia.org/wiki/Prince_Henry,_Duke_of_Gloucester"
http://www.wikidata.org/entity/Q153815,"Princess Margaret, Countess of Snowdon",http://www.wikidata.org/entity/Q280856,George VI,female,"https://en.wikipedia.org/wiki/Princess_Margaret,_Countess_of_Snowdon"
http://www.wikidata.org/entity/Q116062,Princess Alice of Battenberg,http://www.wikidata.org/entity/Q57658,Princess Victoria of Hesse and by Rhine,female,https://en.wikipedia.org/wiki/Princess_Alice_of_Battenberg
http://www.wikidata.org/entity/Q157068,"Louis Mountbatten, 1st Earl Mountbatten of Burma",http://www.wikidata.org/entity/Q57658,Princess Victoria of Hesse and by Rhine,male,https://en.wikipedia.org/wiki/Lord_Mountbatten
http://www.wikidata.org/entity/Q157068,"Louis Mountbatten, 1st Earl Mountbatten of Burma",http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,male,https://en.wikipedia.org/wiki/Lord_Mountbatten
http://www.wikidata.org/entity/Q153815,"Princess Margaret, Countess of Snowdon",http://www.wikidata.org/entity/Q10633,"Queen Elizabeth, The Queen Mother",female,"https://en.wikipedia.org/wiki/Princess_Margaret,_Countess_of_Snowdon"
http://www.wikidata.org/entity/Q160770,"Prince George, Duke of Kent",http://www.wikidata.org/entity/Q76927,Mary of Teck,male,"https://en.wikipedia.org/wiki/Prince_George,_Duke_of_Kent"
http://www.wikidata.org/entity/Q170294,"Prince Richard, Duke of Gloucester",http://www.wikidata.org/entity/Q117174,"Prince Henry, Duke of Gloucester",male,"https://en.wikipedia.org/wiki/Prince_Richard,_Duke_of_Gloucester"
http://www.wikidata.org/entity/Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma",http://www.wikidata.org/entity/Q157068,"Louis Mountbatten, 1st Earl Mountbatten of Burma",female,"https://en.wikipedia.org/wiki/Patricia_Knatchbull,_2nd_Countess_Mountbatten_of_Burma"
http://www.wikidata.org/entity/Q170294,"Prince Richard, Duke of Gloucester",http://www.wikidata.org/entity/Q246915,"Princess Alice, Duchess of Gloucester",male,"https://en.wikipedia.org/wiki/Prince_Richard,_Duke_of_Gloucester"
http://www.wikidata.org/entity/Q160770,"Prince George, Duke of Kent",http://www.wikidata.org/entity/Q269412,George V,male,"https://en.wikipedia.org/wiki/Prince_George,_Duke_of_Kent"
http://www.wikidata.org/entity/Q280856,George VI,http://www.wikidata.org/entity/Q76927,Mary of Teck,male,https://en.wikipedia.org/wiki/George_VI
http://www.wikidata.org/entity/Q621866,"Alexander Windsor, Earl of Ulster",http://www.wikidata.org/entity/Q170294,"Prince Richard, Duke of Gloucester",male,"https://en.wikipedia.org/wiki/Alexander_Windsor,_Earl_of_Ulster"
http://www.wikidata.org/entity/Q3991503,Timothy Bowes-Lyon,http://www.wikidata.org/entity/Q1758535,"Patrick Bowes-Lyon, 15th Earl of Strathmore and Kinghorne",male,"https://en.wikipedia.org/wiki/Timothy_Bowes-Lyon,_16th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q6759834,Margaret Rhodes,http://www.wikidata.org/entity/Q3960165,"Sidney Elphinstone, 16th Lord Elphinstone",female,https://en.wikipedia.org/wiki/Margaret_Rhodes
http://www.wikidata.org/entity/Q2962982,Gerald David Lascelles,http://www.wikidata.org/entity/Q2653986,"Henry Lascelles, 6th Earl of Harewood",male,https://en.wikipedia.org/wiki/Gerald_David_Lascelles
http://www.wikidata.org/entity/Q3268202,Lady Pamela Hicks,http://www.wikidata.org/entity/Q157068,"Louis Mountbatten, 1st Earl Mountbatten of Burma",female,https://en.wikipedia.org/wiki/Lady_Pamela_Hicks
http://www.wikidata.org/entity/Q3856119,"Fergus Bowes-Lyon, 17th Earl of Strathmore and Kinghorne",http://www.wikidata.org/entity/Q63806478,Michael Bowes-Lyon,male,"https://en.wikipedia.org/wiki/Fergus_Bowes-Lyon,_17th_Earl_of_Strathmore_and_Kinghorne"
http://www.wikidata.org/entity/Q6231704,"John Elphinstone, 17th Lord Elphinstone",http://www.wikidata.org/entity/Q3960165,"Sidney Elphinstone, 16th Lord Elphinstone",male,"https://en.wikipedia.org/wiki/John_Elphinstone,_17th_Lord_Elphinstone"
http://www.wikidata.org/entity/Q310488,Prince John of the United Kingdom,http://www.wikidata.org/entity/Q76927,Mary of Teck,male,https://en.wikipedia.org/wiki/Prince_John_of_the_United_Kingdom
http://www.wikidata.org/entity/Q268139,Lady Davina Windsor,http://www.wikidata.org/entity/Q241584,"Birgitte, Duchess of Gloucester",female,https://en.wikipedia.org/wiki/Lady_Davina_Windsor
